policy,seed,days_prior,dow,month,weekend,peak_month,price,selling_limit,remain,accepted,cum_revenue,base_demand,is_soft
clamp_frozen,1,90,2,6,0,0,98.71341705322266,12593.488693237305,9636.268361263126,69.10560894358356,62128.135337231695,57.85980122566746,1
clamp_frozen,1,89,2,6,0,0,98.71341705322266,12689.89473581314,9590.300353673152,37.06379859667015,65786.82954568145,57.85980122566746,1
clamp_frozen,1,88,2,6,0,0,98.71341705322266,12732.234001159668,9566.897660461103,58.56940043627015,71568.41519750419,57.85980122566746,1
clamp_frozen,1,87,2,6,0,0,98.71341705322266,12902.791202068329,9528.806505239541,61.67672115270033,77656.73509512602,59.05581472314141,1
clamp_frozen,1,86,2,6,0,0,98.71341705322266,13056.610822677612,9488.17653970457,77.17974172467711,85275.41112805408,59.05581472314141,1
clamp_frozen,1,85,2,6,0,0,98.71341705322266,13231.145739555359,9438.495103945987,57.216191627252755,90923.41691435219,59.321172379079584,1
clamp_frozen,1,84,2,6,0,0,98.71341705322266,13369.507193565369,9399.539558577404,65.41065565388351,97380.32624563873,59.321172379079584,1
clamp_frozen,1,83,2,6,0,0,98.71341705322266,13440.496325492859,9355.941910580386,56.12498071076903,102920.61487364495,59.321172379079584,1
clamp_frozen,1,82,2,6,0,0,98.71341705322266,13509.495556354523,9320.041792091619,61.94053373194244,109034.9766124254,59.321172379079584,1
clamp_frozen,1,81,2,6,0,0,98.71341705322266,13598.939776420593,9279.041776467575,50.78199934420392,114047.84129248628,59.67942540614826,1
clamp_frozen,1,80,2,6,0,0,98.71341705322266,13651.101887226105,9245.860889851943,60.49696790064071,120019.70371531765,59.67942540614826,1
clamp_frozen,1,79,2,6,0,0,98.71341705322266,13676.467537879944,9206.47010866549,60.74079659223032,126015.63530147144,60.144742931333404,1
clamp_frozen,1,78,2,6,0,0,98.71341705322266,13699.860572814941,9166.106710408892,62.9234157681391,132227.0206846051,60.59148468407464,1
clamp_frozen,1,77,2,6,0,0,98.71341705322266,13724.926710128784,9124.683843900506,67.3887104459818,138879.19056353814,61.68635059106254,1
clamp_frozen,1,76,2,6,0,0,98.71341705322266,13770.455121994019,9079.160360190352,65.20551230822772,145315.84949418926,61.68635059106254,1
clamp_frozen,1,75,2,6,0,0,98.71341705322266,13825.660347938538,9036.358894986271,68.49194414197873,152076.92334106244,61.68635059106254,1
clamp_frozen,1,74,2,6,0,0,98.71341705322266,13809.464573860168,8991.07110347537,69.7989683547251,158967.01801414712,61.68635059106254,1
clamp_frozen,1,73,2,6,0,0,98.71341705322266,13788.866698741913,8945.338092591945,70.08142103345148,165884.9945563047,61.811377832783585,1
clamp_frozen,1,72,2,6,0,0,98.71341705322266,13764.877915382385,8898.4608310867,54.68574443211038,171283.21125329757,61.811377832783585,1
clamp_frozen,1,71,2,6,0,0,98.71341705322266,13743.130266666412,8862.018339002843,65.10855378495805,177710.2990768043,63.69238905560433,1
clamp_frozen,1,70,2,6,0,0,98.71341705322266,13711.791038513184,8818.115035365638,56.818230555257884,183319.02076583164,63.69238905560433,1
clamp_frozen,1,69,2,6,0,0,98.71341705322266,13640.28811454773,8780.687164972442,67.10461841557976,189943.14694968614,63.69238905560433,1
