policy,seed,score,revenue,unsold,denied,nights_denied,sold_fri,night_price_fri,sold_sat,night_price_sat,sold_sun,night_price_sun,sold_fri_sat,night_price_fri_sat,sold_sat_sun,night_price_sat_sun,sold_fri_sat_sun,night_price_fri_sat_sun,n_seasons,history
"fitted, 20 seasons, history 1",19,2516047.5595722096,3154889.4250451215,2339.200155134211,427.5045861151739,2,8862.0,93.68925520485001,6645.0,115.64413023622885,7072.0,80.0,3507.0,80.0,1984.0,80.0,466.0,80.0,20,1
"fitted, 20 seasons, history 1",20,3005316.7369658,3333715.3681345284,1289.5482329690058,176.22246143731718,2,9417.0,91.19108687105599,6762.0,119.76908693190899,7744.0,80.0,2748.0,86.32648057427686,2548.0,80.0,681.0,80.0,20,1
"fitted, 20 seasons, history 1",21,3335597.623190755,3423583.108757194,116.16128119102177,161.88307332058685,2,9503.0,97.78142009796987,6628.0,104.509139820106,9943.0,83.85387885909823,2849.0,81.02910934393344,2324.0,80.14859077339534,555.0,80.29192936098254,20,1
"fitted, 20 seasons, history 1",22,740659.6909791983,2268576.201853431,7639.582554371163,0.0,0,7409.0,80.0,7610.0,89.14798973106844,5985.0,80.0,1603.0,80.0,1250.0,80.0,259.0,80.0,20,1
"fitted, 20 seasons, history 1",23,2383524.5098144286,3161590.569603052,2789.2916191360446,550.5193399035361,2,8989.0,95.23538324597546,6967.0,118.76503160716095,6729.0,80.0,3483.0,80.33358231379388,1800.0,80.0,384.0,80.0,20,1
"fitted, 20 seasons, history 1",24,3501267.85171095,3512963.9583307505,58.48053309900206,0.0,0,9504.0,98.09347494455173,6942.0,116.69164493645656,9966.0,80.59358282785877,2923.0,82.65044934081574,2272.0,80.0,503.0,80.0,20,1
"fitted, 20 seasons, history 1",25,2256071.9568022485,3023843.758280687,3838.8590073921932,0.0,0,9420.0,91.00460440948241,7601.0,110.19870868877288,6308.0,80.0,3031.0,80.0,1578.0,80.0,362.0,80.0,20,1
"fitted, 20 seasons, history 1",26,1152569.0391134503,2478991.313338354,6632.11137112452,0.0,0,4922.0,80.0,8081.0,98.25904137338871,7375.0,80.0,1562.0,80.0,2363.0,80.0,305.0,80.0,20,1
"fitted, 20 seasons, history 1",27,3254718.1518000183,3512414.232447669,818.4708328005181,235.00478521886726,2,10287.0,95.15273213109865,7753.0,119.8029465621077,8665.0,80.0,2198.0,91.6528280980519,2386.0,80.03352891869237,528.0,80.0,20,1
"fitted, 20 seasons, history 1",28,1648229.766088626,2674797.272718381,5132.837533148775,0.0,0,8992.0,80.5704870231423,7675.0,96.1025997923499,6236.0,80.0,2351.0,80.0,1635.0,80.0,317.0,80.0,20,1
"fitted, 20 seasons, history 1",29,2440264.1757016093,2980053.414072208,2698.946191852994,0.0,0,9520.0,83.34205556016009,7581.0,104.0808659991405,7298.0,80.0,2645.0,80.0,1871.0,80.0,380.0,80.0,20,1
"fitted, 100 seasons, history 1",0,2992686.926206945,3289170.1800602954,1482.4162692667524,0.0,0,9500.0,86.0338403069973,7003.0,118.38343112661133,8271.0,80.0,2728.0,84.06333008873935,2511.0,80.0,503.0,80.0,100,1
"fitted, 100 seasons, history 1",1,2870439.3631472266,3299378.358837161,1985.773305003263,79.46083672320492,2,9518.0,94.70429565243221,7133.0,118.16334851738183,7451.0,80.0,2895.0,84.53259202812208,2185.0,80.0,500.0,80.0,100,1
"fitted, 100 seasons, history 1",2,2121135.6418346106,2912295.4058500286,3901.7956551146954,27.001582481198056,1,9587.0,85.18382843933153,8057.0,106.78391989601057,5976.0,80.0,2811.0,80.0,1497.0,80.0,283.0,80.0,100,1
"fitted, 100 seasons, history 1",3,3461397.3930561934,3495646.611339599,171.24609141702786,0.0,0,10467.0,82.42323598263086,8394.0,118.85762918123623,10159.0,82.34099788991517,1826.0,88.20191458377657,2283.0,83.75968515425855,392.0,80.07597697632653,100,1
"fitted, 100 seasons, history 1",4,2752485.6088460973,3180575.1540948264,2140.4477262436467,0.0,0,8980.0,81.30887090230573,6723.0,118.39669260050795,7912.0,80.0,2845.0,81.90518963776908,2670.0,80.01498127340824,534.0,80.0,100,1
"fitted, 100 seasons, history 1",5,1901896.507731486,2744495.5127468226,4212.9950250766815,0.0,0,7698.0,80.0,8116.0,98.42477978644932,7652.0,80.0,2066.0,80.0,1938.0,80.0,321.0,80.0,100,1
"fitted, 100 seasons, history 1",6,3100436.1147554913,3339933.7168577593,1197.4880105113407,0.0,0,10109.0,100.53121383837454,7494.0,99.95766120570708,9573.0,80.0,2468.0,83.66713190641454,1809.0,80.0,443.0,80.0,100,1
"fitted, 100 seasons, history 1",7,2576883.9169295877,3105599.929427244,2503.0683876849525,70.2558374016644,2,9347.0,89.86354624126372,7328.0,110.27911609035914,7235.0,80.0,3052.0,80.0,1822.0,80.0,412.0,80.0,100,1
"fitted, 100 seasons, history 1",8,246436.1438304996,2178930.834787786,9662.473454786432,0.0,0,6812.0,80.0,7604.0,87.7815406085989,5923.0,80.0,1502.0,80.0,1265.0,80.0,208.0,80.0,100,1
"fitted, 100 seasons, history 1",9,2001133.1333502242,2723335.023399745,3611.009450247605,0.0,0,9718.0,80.09253194043116,7378.0,91.10813201445312,7532.0,80.0,2028.0,80.0,1669.0,80.0,328.0,80.0,100,1
"fitted, 100 seasons, history 1",10,1469858.899600778,2586427.354705953,5582.842275525875,0.0,0,8100.0,80.0,7881.0,91.95119333916419,6907.0,80.0,1994.0,80.0,1705.0,80.0,289.0,80.0,100,1
"fitted, 100 seasons, history 1",11,3013762.662265695,3355620.3163315053,1659.438853101492,24.92470861377842,1,9750.0,93.31342376992751,7207.0,118.6908082872349,7553.0,80.0,2574.0,88.3624279814705,2443.0,80.0,585.0,80.0,100,1
"fitted, 100 seasons, history 1",12,3128313.2731033578,3424759.437771365,273.56810761162706,604.3313578642046,2,9524.0,92.65535001041808,6773.0,118.48519044573077,8765.0,80.0,2742.0,85.87339339591699,2621.0,80.0,618.0,80.0,100,1
"fitted, 100 seasons, history 1",13,3274370.4637575704,3452045.873710159,476.8957654036876,205.74064217962768,2,9843.0,80.0,8477.0,118.94015222700185,10244.0,84.10095866321528,1809.0,86.77125210637477,2267.0,85.31133493935228,392.0,80.0,100,1
"fitted, 100 seasons, history 1",14,1951999.8421504605,2849862.6690551173,4489.314134523284,0.0,0,10098.0,84.00098734514434,8468.0,99.87962905572152,6251.0,80.0,2348.0,80.0,1359.0,80.0,261.0,80.0,100,1
"fitted, 100 seasons, history 1",15,1218552.2353346532,2528895.9064510744,6551.718355582107,0.0,0,7409.0,80.0,8233.0,96.45280049205326,5948.0,80.0,2052.0,80.0,1656.0,80.0,304.0,80.0,100,1
"fitted, 100 seasons, history 1",16,2958391.3491760725,3278957.112996164,757.6513153042633,422.58875189809623,2,9230.0,86.35821508147218,6500.0,117.82397781824191,8232.0,80.0,2947.0,82.52713470912845,2702.0,80.0,578.0,80.0,100,1
"fitted, 100 seasons, history 1",17,3014016.1268136497,3391220.3488044,1886.02110995375,0.0,0,9584.0,96.14506196951298,7288.0,116.9068777448571,8631.0,80.0,2883.0,84.11875648353607,2074.0,80.0,460.0,80.0,100,1
"fitted, 100 seasons, history 1",18,2097711.8567410787,2889381.9549031183,3779.893063413967,89.22871369811583,1,8832.0,80.01244844301887,7777.0,110.37572460516596,6389.0,80.0,2612.0,80.0,1983.0,80.0,325.0,80.0,100,1
"fitted, 100 seasons, history 1",19,2513941.966082553,3156901.3211820275,2305.2414445834947,454.77766545693885,2,8891.0,92.6420644077846,6681.0,115.21568752847564,7022.0,80.0,3461.0,80.48897979697614,2048.0,80.0,487.0,80.0,100,1
"fitted, 100 seasons, history 1",20,3032770.6805291316,3337873.8608357124,1202.2627282276662,161.62658665261915,2,9458.0,91.4844570878864,6815.0,118.28498473256465,7845.0,80.0,2717.0,86.21672704196811,2569.0,80.0,664.0,80.0,100,1
"fitted, 100 seasons, history 1",21,3351215.8323425287,3428142.910356205,55.39950990518628,164.61794008159814,2,9582.0,96.22011516590011,6868.0,103.8088666176072,9986.0,84.50111101668917,2767.0,81.45194530680932,2272.0,80.16154943322631,557.0,80.4100720177754,100,1
"fitted, 100 seasons, history 1",22,796562.2925413738,2286441.410039142,7449.39558748884,0.0,0,7285.0,80.0,7837.0,88.63103356375422,6084.0,80.0,1622.0,80.0,1287.0,80.0,237.0,80.0,100,1
"fitted, 100 seasons, history 1",23,2352618.9177866536,3153752.1757406043,2905.2151932019515,550.2255482839009,2,9134.0,94.07518784331926,7240.0,117.6169612129619,6625.0,80.0,3314.0,81.22549951688022,1738.0,80.0,402.0,80.0,100,1
"fitted, 100 seasons, history 1",24,3499039.6396766147,3519200.3715507034,100.80365937044371,0.0,0,9624.0,97.499458009357,7047.0,116.113981349934,9937.0,81.29317454790534,2811.0,83.21815719005689,2288.0,80.0,502.0,80.2573744293703,100,1
"fitted, 100 seasons, history 1",25,2302915.759126752,3046062.7682855353,3715.7350457939165,0.0,0,9335.0,91.37178004573558,7555.0,110.88645950477745,6374.0,80.0,3132.0,80.0,1618.0,80.0,356.0,80.0,100,1
"fitted, 100 seasons, history 1",26,1186699.4139637908,2495904.7134359833,6510.800590490282,17.612953435340387,1,4959.0,80.0,8214.0,98.02589644947447,7350.0,80.0,1543.0,80.0,2382.0,80.0,325.0,80.0,100,1
"fitted, 100 seasons, history 1",27,3270991.086842215,3512905.4920131713,736.9604949348795,236.30576545995063,2,10305.0,94.77827722850007,7819.0,118.89164033454388,8755.0,80.0,2166.0,91.12047611404681,2366.0,80.16811472424389,549.0,80.21383606345276,100,1
"fitted, 100 seasons, history 1",28,1663624.7448256519,2676964.8680337705,5066.700616040593,0.0,0,9098.0,80.16188889224337,7882.0,95.24130967928703,6036.0,80.0,2346.0,80.0,1598.0,80.0,346.0,80.0,100,1
"fitted, 100 seasons, history 1",29,2573432.6814519977,3034896.8963491265,2271.231767713274,18.04465338618502,1,9591.0,83.58056836401182,7564.0,104.73766065175688,7465.0,80.0,2719.0,80.0,1970.0,80.0,390.0,80.0,100,1
"fitted, 2 seasons, history 2",0,2949727.69572405,3262379.864194682,1563.2608423531583,0.0,0,9835.0,84.7218128727,7539.0,113.56849285491288,8283.0,80.0,2431.0,84.52241196184477,2401.0,80.0,480.0,80.0,2,2
"fitted, 2 seasons, history 2",1,2746778.171650816,3246067.9501152784,2344.4246417962513,76.01212526303061,2,9867.0,92.68887813544248,7771.0,113.43396789275792,7194.0,80.0,2559.0,85.65025157443291,2054.0,80.04012510862415,447.0,80.03624426105145,2,2
"fitted, 2 seasons, history 2",2,2176130.5136469817,2945372.316955831,3750.8650935320293,47.671961506108346,1,9620.0,86.25622828704404,8120.0,106.68810355104277,6057.0,80.0,2758.0,80.0,1558.0,80.0,309.0,80.0,2,2
"fitted, 2 seasons, history 2",3,3454172.5594371436,3471532.4674420245,86.79954002440536,0.0,0,10641.0,81.56373167797516,8728.0,115.03652017676902,10330.0,81.9297451696576,1761.0,87.93481738696352,2133.0,83.55449060579798,362.0,80.19327733892104,2,2
"fitted, 2 seasons, history 2",4,2620967.8913707826,3131609.650327787,2553.2087947850196,0.0,0,9126.0,80.85106845203,7287.0,113.13055522547667,7766.0,80.0,2551.0,82.7326978809083,2532.0,80.31560409125558,497.0,80.0,2,2
"fitted, 2 seasons, history 2",5,1838818.371572223,2726319.145396219,4339.422973172116,49.040447973931805,1,7618.0,80.0,8337.0,96.40867762938936,7509.0,80.0,2074.0,80.0,1888.0,80.0,327.0,80.0,2,2
"fitted, 2 seasons, history 2",6,3214793.278325511,3374958.3229169995,800.8252229574409,0.0,0,10072.0,99.63859860115109,7892.0,99.32467919539752,9764.0,80.0,2489.0,83.60144427403144,1779.0,80.0,440.0,80.0,2,2
"fitted, 2 seasons, history 2",7,2562906.8895612615,3100292.5115670078,2484.1186005051295,101.40475476180109,2,9383.0,89.02469789411396,7472.0,108.65280664166708,7220.0,80.0,2989.0,80.0,1850.0,80.0,422.0,80.0,2,2
"fitted, 2 seasons, history 2",8,347906.7102955929,2208432.4250483513,9302.628573763792,0.0,0,6913.0,80.0,7930.0,86.25881778667734,5916.0,80.0,1475.0,80.0,1344.0,80.0,196.0,80.0,2,2
"fitted, 2 seasons, history 2",9,2013463.515147258,2718585.194121003,3525.6083948687246,0.0,0,9569.0,80.21509769032873,7601.0,88.83659049102059,7564.0,80.0,2073.0,80.0,1589.0,80.0,353.0,80.0,2,2
"fitted, 2 seasons, history 2",10,1552088.4469719902,2614859.6308097243,5313.855919188671,0.0,0,8087.0,80.0,8160.0,91.34064103060348,6975.0,80.0,2024.0,80.0,1684.0,80.0,297.0,80.0,2,2
"fitted, 2 seasons, history 2",11,2908084.800748983,3305030.607149275,1922.0635266717181,31.332752664871805,2,9775.0,92.53750981020805,7519.0,114.48833518345214,7430.0,80.0,2556.0,87.52209680904059,2264.0,80.15585194838764,562.0,80.0,2,2
"fitted, 2 seasons, history 2",12,3045438.3978754687,3376744.9357146593,467.3213368748984,594.6056761605269,2,9633.0,90.91738579664246,7176.0,113.67834640832722,8663.0,80.0,2572.0,86.10846510681311,2474.0,80.0,639.0,80.0,2,2
"fitted, 2 seasons, history 2",13,3194002.5343231633,3410762.9648978263,666.7985254434643,208.50181371492545,2,9581.0,80.00286663440832,8735.0,115.26394059132032,10459.0,83.75162148683087,1852.0,86.04112078349225,2057.0,85.6320996829261,377.0,80.0,2,2
"fitted, 2 seasons, history 2",14,2005246.8499159273,2878464.1309035756,4366.086404938242,0.0,0,10010.0,84.95623834626181,8607.0,99.77601778290865,6285.0,80.0,2447.0,80.0,1363.0,80.0,237.0,80.0,2,2
"fitted, 2 seasons, history 2",15,1301163.0948675072,2559584.5802407246,6292.107426866087,0.0,0,7502.0,80.0,8330.0,96.37269870837031,5873.0,80.0,2136.0,80.0,1732.0,80.0,283.0,80.0,2,2
"fitted, 2 seasons, history 2",16,2942571.914537018,3262741.06827911,800.4736535691718,400.18605757064324,2,9472.0,85.28064300620777,7011.0,112.9280130891043,8301.0,80.0,2672.0,84.21867789637888,2567.0,80.0233547484127,576.0,80.0,2,2
"fitted, 2 seasons, history 2",17,2921913.3467471143,3358417.8155257925,2182.5223438933917,0.0,0,9963.0,95.19666995217348,7778.0,113.4067161374659,8270.0,80.0,2543.0,85.06015624755769,2073.0,80.0,425.0,80.0,2,2
"fitted, 2 seasons, history 2",18,2063011.9011171402,2874134.869001303,3867.749673286111,93.93258306735152,1,8697.0,80.07836173906729,8027.0,107.9074818682739,6563.0,80.0,2503.0,80.0,1883.0,80.0,353.0,80.0,2,2
"fitted, 2 seasons, history 2",19,2498958.618926302,3148716.5028728917,2316.7737831070117,466.0078183129681,2,9139.0,91.39469115434386,7066.0,111.37385476831223,7023.0,80.0,3188.0,81.78368297058486,2014.0,80.0,504.0,80.0,2,2
"fitted, 2 seasons, history 2",20,2938522.1536345393,3295012.91274691,1450.4224535705907,166.0156709956318,2,9628.0,89.72896271138782,7253.0,114.07689501421636,7744.0,80.0,2592.0,86.56522622148012,2429.0,80.12939635475583,609.0,80.0,2,2
"fitted, 2 seasons, history 2",21,3373793.5022317716,3445677.1649368512,0.0,179.70915676269942,3,9604.0,96.12127791068865,7015.0,103.77352495383218,9899.0,84.46002417037506,2708.0,81.9642780547304,2317.0,80.17473848153149,592.0,80.54002646457505,2,2
"fitted, 2 seasons, history 2",22,839809.3856110615,2296918.2886719704,7285.544515304545,0.0,0,7266.0,80.0,8153.0,87.35413819109166,5992.0,80.0,1583.0,80.0,1289.0,80.0,269.0,80.0,2,2
"fitted, 2 seasons, history 2",23,2363968.548812642,3156253.706164323,2821.0564886521897,570.1846490531061,2,9549.0,93.19214194720844,7656.0,112.89201090538576,6673.0,80.0,2932.0,82.79343574672511,1819.0,80.0,382.0,80.0,2,2
"fitted, 2 seasons, history 2",24,3517761.770614118,3530568.089414593,64.03159400237382,0.0,0,9929.0,96.55692429784436,7502.0,113.33338775248939,9982.0,81.1130895136748,2526.0,84.67340150867203,2264.0,80.56151987951867,494.0,80.56941105286602,2,2
"fitted, 2 seasons, history 2",25,2292613.371780385,3037968.020016592,3726.7732411810357,0.0,0,9505.0,90.44410560478009,7852.0,108.95726991683134,6397.0,80.0,2962.0,80.15602850374702,1585.0,80.0,344.0,80.0,2,2
"fitted, 2 seasons, history 2",26,1149951.396634749,2509758.787455512,6535.6062757765685,131.71533916362387,1,4924.0,80.0,8404.0,97.81994139166018,7386.0,80.0,1582.0,80.0,2373.0,80.0,292.0,80.0,2,2
"fitted, 2 seasons, history 2",27,3245600.6392203025,3492817.6339550875,759.3810267723275,238.35197345079905,2,10214.0,95.50133128164309,7920.0,115.4125917052822,8853.0,80.0,2278.0,89.09489721151378,2274.0,80.25186973700109,517.0,80.04993854223875,2,2
"fitted, 2 seasons, history 2",28,1729763.72536329,2702081.3958506193,4861.588352436646,0.0,0,8948.0,80.35516322911398,8105.0,94.81843248322114,6100.0,80.0,2406.0,80.0,1613.0,80.0,348.0,80.0,2,2
"fitted, 2 seasons, history 2",29,2633305.095474214,3063139.9419997423,2119.5401927675985,14.81701993002207,1,9515.0,84.09003687180535,7549.0,105.30444312683989,7571.0,80.0,2739.0,80.0,1985.0,80.0,444.0,80.0,2,2
"fitted, 5 seasons, history 2",0,3008089.8412873554,3294594.341932535,1432.5225032258986,0.0,0,9446.0,86.6606862833256,6797.0,119.76119909511694,8361.0,80.0,2857.0,83.44078212298419,2537.0,80.0,460.0,80.0,5,2
"fitted, 5 seasons, history 2",1,2814594.8485099133,3279696.9351047836,2198.7478004683535,63.38131625299866,2,9393.0,95.20304095721251,6987.0,119.10297992489822,7215.0,80.0,3010.0,84.8774502754855,2145.0,80.0,508.0,80.0,5,2
"fitted, 5 seasons, history 2",2,2096105.2861376584,2888995.0010781363,3964.448574702389,0.0,0,9519.0,85.8373054723953,7740.0,106.03484370625392,6056.0,80.0,2781.0,80.0,1573.0,80.0,292.0,80.0,5,2
"fitted, 5 seasons, history 2",3,3441246.7741719107,3507205.3842166625,329.79305022375956,0.0,0,10208.0,83.01920523382373,8536.0,119.79676399760528,10350.0,82.47533674916784,1871.0,88.8531663676227,2032.0,86.53835526690452,414.0,80.0,5,2
"fitted, 5 seasons, history 2",4,2780807.0599479256,3197886.314624548,2085.396273383112,0.0,0,9122.0,81.50161432895815,6663.0,119.76496449286884,7780.0,80.0,2777.0,83.65045558152802,2719.0,80.0,560.0,80.0,5,2
"fitted, 5 seasons, history 2",5,1789557.0241957756,2699730.764667839,4550.868702360316,0.0,0,7882.0,80.00983197157893,7660.0,98.50303773731771,7560.0,80.0,2059.0,80.0,1912.0,80.0,310.0,80.0,5,2
"fitted, 5 seasons, history 2",6,3080980.906397394,3341429.7889258154,1302.244412642107,0.0,0,9961.0,101.81210055722538,7110.0,102.2323333769408,9696.0,80.0,2596.0,83.29883762812874,1790.0,80.0,441.0,80.0,5,2
"fitted, 5 seasons, history 2",7,2578407.3203231776,3093476.756291911,2483.837365851844,45.75490699591137,2,9336.0,90.37347689217503,7165.0,109.55338116211652,7196.0,80.0,3046.0,80.0,1914.0,80.0,398.0,80.0,5,2
"fitted, 5 seasons, history 2",8,146856.12766754534,2151156.8237526063,10021.503480425305,0.0,0,7037.0,80.0,6805.0,90.50357439421106,6005.0,80.0,1455.0,80.0,1327.0,80.0,195.0,80.0,5,2
"fitted, 5 seasons, history 2",9,1764476.3654918806,2654925.7769717462,4452.247057399328,0.0,0,9359.0,81.37247303966681,6578.0,93.5118275757836,7737.0,80.0,1984.0,80.0,1616.0,80.0,347.0,80.0,5,2
"fitted, 5 seasons, history 2",10,1349259.2324353345,2552916.739684418,6018.287536245417,0.0,0,8035.0,80.04103178420124,7196.0,94.90092402700958,6976.0,80.0,2066.0,80.0,1670.0,80.0,296.0,80.0,5,2
"fitted, 5 seasons, history 2",11,3006231.7088484243,3364271.132151331,1703.6558590197055,43.270628747413866,2,9826.0,93.27944644151442,7197.0,119.8226428480799,7438.0,80.0,2481.0,90.55697920987085,2436.0,80.0,630.0,80.0,5,2
"fitted, 5 seasons, history 2",12,3157905.3146606847,3438145.0677899644,200.21751272829533,600.4906264590518,2,9603.0,92.25131242591192,6734.0,119.76763980853157,8762.0,80.0,2640.0,87.28417198736376,2685.0,80.0,643.0,80.0,5,2
"fitted, 5 seasons, history 2",13,3246945.0808187164,3451129.2306258623,619.6191676571816,200.65079068927298,2,9510.0,80.60362179748142,8452.0,119.7919468431466,10378.0,84.06196976864955,1941.0,86.07590028009483,2095.0,87.90506919283145,405.0,80.03559304461066,5,2
"fitted, 5 seasons, history 2",14,1848537.7247413918,2810013.1248408183,4807.377000497133,0.0,0,9930.0,84.214660513317,8098.0,100.49907951884175,6252.0,80.0,2384.0,80.0,1390.0,80.0,233.0,80.0,5,2
"fitted, 5 seasons, history 2",15,1172748.2212965144,2510960.0844588876,6691.059315811865,0.0,0,7597.0,80.0,7789.0,97.59405372434043,5897.0,80.0,2089.0,80.0,1691.0,80.0,277.0,80.0,5,2
"fitted, 5 seasons, history 2",16,3010282.5909498623,3285212.7728149295,638.8462718838018,367.90231872076765,2,8994.0,87.25618995277118,6223.0,119.62071268749682,8373.0,80.0,3126.0,81.71959458179987,2679.0,80.0,611.0,80.0,5,2
"fitted, 5 seasons, history 2",17,3033218.331213145,3406312.194072716,1865.469314297854,0.0,0,9697.0,96.19817630617096,7251.0,118.37275015503896,8538.0,80.0,2738.0,85.26619193893147,2165.0,80.0,495.0,80.0,5,2
"fitted, 5 seasons, history 2",18,2024615.7358791518,2834110.8056280017,4047.4753487442495,0.0,0,8565.0,80.82452277502537,7741.0,107.8838351711548,6502.0,80.0,2515.0,80.0,1927.0,80.0,316.0,80.0,5,2
"fitted, 5 seasons, history 2",19,2506132.71019593,3143198.9924966916,2335.568023098759,424.88169420252416,2,8863.0,93.4208462801296,6637.0,114.46286453456428,7061.0,80.0,3466.0,80.0,1959.0,80.0,511.0,80.0,5,2
"fitted, 5 seasons, history 2",20,3037467.8740075235,3347839.320972562,1161.7854761856725,195.03587931975926,2,9557.0,90.07867563788369,6793.0,119.78260652562331,7816.0,80.0,2613.0,88.3570937184746,2623.0,80.0,694.0,80.0,5,2
"fitted, 5 seasons, history 2",21,3344206.1235456103,3439686.7469067685,149.1210552192606,164.1410307932656,2,9334.0,98.82265557330649,6342.0,105.891921826292,9811.0,85.69736588883383,2962.0,80.81915172650797,2393.0,80.0,597.0,80.0,5,2
"fitted, 5 seasons, history 2",22,680622.2730790188,2254947.216153294,7871.624715371376,0.0,0,7353.0,80.0,7043.0,91.44785122153824,6100.0,80.0,1711.0,80.0,1302.0,80.0,219.0,80.0,5,2
"fitted, 5 seasons, history 2",23,2342076.7262192164,3150400.4833327234,2915.3426780709833,563.1380537482764,2,9107.0,94.2664089132163,7110.0,118.21570194262158,6607.0,80.0,3378.0,81.13123986797265,1778.0,80.0,376.0,80.0,5,2
"fitted, 5 seasons, history 2",24,3506906.595159054,3527061.8633958325,100.77634118389324,0.0,0,9652.0,98.14434148322202,6895.0,116.47300321640658,9795.0,81.68826452087784,2771.0,84.31518788174876,2430.0,80.0,502.0,80.0,5,2
"fitted, 5 seasons, history 2",25,2252263.030250606,3008534.7335478663,3781.3585164863007,0.0,0,9397.0,90.59591938726342,7543.0,108.59404468590111,6434.0,80.0,3022.0,80.0,1587.0,80.0,358.0,80.0,5,2
"fitted, 5 seasons, history 2",26,1079856.0149255588,2454667.1684372984,6874.055767558698,0.0,0,5049.0,80.0,7704.0,99.17278925717788,7387.0,80.0,1563.0,80.0,2295.0,80.0,327.0,80.0,5,2
"fitted, 5 seasons, history 2",27,3291823.8556769495,3530676.824526824,727.4338208492809,233.4155117000464,2,10438.0,94.98326965593249,7884.0,119.7862426099712,8734.0,80.0,2021.0,93.94574180772581,2403.0,80.16671262101684,546.0,80.04689247726084,5,2
"fitted, 5 seasons, history 2",28,1529497.9234618493,2646912.710577417,5587.07393557784,0.0,0,8883.0,81.74003047877626,7185.0,98.38497144529543,6010.0,80.0,2421.0,80.0,1606.0,80.0,370.0,80.0,5,2
"fitted, 5 seasons, history 2",29,2395469.619378142,2968047.5390823185,2862.889598520883,0.0,0,9362.0,84.38537545462394,7350.0,104.38525905797677,7264.0,80.0,2633.0,80.0,1933.0,80.0,413.0,80.0,5,2
"fitted, 20 seasons, history 2",0,3023429.6381526142,3298749.04158081,1376.5970171409808,0.0,0,9567.0,86.07430723146597,7103.0,117.6055232717879,8415.0,80.0,2681.0,83.92467596006456,2469.0,80.0,507.0,80.0,20,2
"fitted, 20 seasons, history 2",1,2783159.985999953,3269910.5101201823,2280.436715222857,76.65795268914371,2,9609.0,94.19258557416711,7357.0,117.22680531792693,7231.0,80.0,2835.0,84.75067876790514,2084.0,80.0,458.0,80.0,20,2
"fitted, 20 seasons, history 2",2,2169633.7492516064,2934640.5940088164,3797.005975968914,14.014123908567854,1,9613.0,86.14411849534363,8032.0,107.15851380889916,6043.0,80.0,2760.0,80.0,1555.0,80.0,300.0,80.0,20,2
"fitted, 20 seasons, history 2",3,3438703.757268642,3474742.4675971456,180.1935516425183,0.0,0,10428.0,82.04322731090222,8460.0,118.24818890107615,10209.0,81.5365280614846,1848.0,88.11505448563504,2220.0,82.71910429417014,389.0,80.08871951262564,20,2
"fitted, 20 seasons, history 2",4,2715962.2629554756,3166776.1517124064,2254.069443784654,0.0,0,8936.0,81.2524074085237,6801.0,117.48642452697943,7889.0,80.0,2802.0,81.85572196678295,2669.0,80.0,520.0,80.0,20,2
"fitted, 20 seasons, history 2",5,1837993.2090060744,2721554.0332087246,4417.8041210132515,0.0,0,7670.0,80.0,8163.0,97.91915144049058,7577.0,80.0,2000.0,80.0,1939.0,80.0,301.0,80.0,20,2
"fitted, 20 seasons, history 2",6,3108338.536017274,3340214.4327184837,1159.379483506049,0.0,0,10099.0,100.5211912998853,7545.0,99.50937177339968,9709.0,80.0,2498.0,83.3492217275103,1761.0,80.0,414.0,80.0,20,2
"fitted, 20 seasons, history 2",7,2619673.912861091,3126242.551039392,2367.4290599894457,82.70706545102985,2,9428.0,90.24974310210335,7362.0,110.09073255538735,7379.0,80.0,3011.0,80.0,1903.0,80.0,368.0,80.0,20,2
"fitted, 20 seasons, history 2",8,277199.47947089816,2191900.8589848876,9573.506897569947,0.0,0,6822.0,80.0,7682.0,88.23494649634048,5944.0,80.0,1485.0,80.0,1286.0,80.0,206.0,80.0,20,2
"fitted, 20 seasons, history 2",9,2006033.051672318,2727179.9441543594,3605.734462410207,0.0,0,9551.0,80.69612513785711,7259.0,91.0168415708343,7662.0,80.0,2105.0,80.0,1621.0,80.0,361.0,80.0,20,2
"fitted, 20 seasons, history 2",10,1537769.9767615334,2615439.2341419584,5388.346286902125,0.0,0,7961.0,80.0,7927.0,93.09943662696585,7015.0,80.0,2095.0,80.0,1704.0,80.0,298.0,80.0,20,2
"fitted, 20 seasons, history 2",11,2953683.271784247,3334846.657887567,1847.4259289408647,29.195500787867786,2,9712.0,93.13294404187076,7339.0,117.94076516880412,7456.0,80.0,2614.0,87.92852674862448,2306.0,80.12839647654545,579.0,80.05165652701686,20,2
"fitted, 20 seasons, history 2",12,3116472.707779706,3409511.517397801,272.34849181326354,596.4227781386053,2,9441.0,91.87435753555224,6781.0,117.61362986250359,8831.0,80.0,2813.0,85.50794237593591,2574.0,80.0,605.0,80.0,20,2
"fitted, 20 seasons, history 2",13,3244872.636437108,3435542.6301659085,541.3660745966808,205.99194702366185,2,9721.0,80.0,8487.0,118.36640516766134,10311.0,83.88732427301399,1884.0,85.65645069738103,2237.0,85.15841742240602,352.0,80.08757874369621,20,2
"fitted, 20 seasons, history 2",14,1946798.7595911392,2848141.1490676645,4506.711947382627,0.0,0,10062.0,84.06424152225559,8583.0,99.67223009096223,6192.0,80.0,2385.0,80.0,1322.0,80.0,243.0,80.0,20,2
