policy,seed,score,revenue,unsold,denied,nights_denied,sold_fri,night_price_fri,sold_sat,night_price_sat,sold_sun,night_price_sun,sold_fri_sat,night_price_fri_sat,sold_sat_sun,night_price_sat_sun,sold_fri_sat_sun,night_price_fri_sat_sun
BC -> SAC,7,2433357.5349118663,3030947.784347534,2787.7537595133963,100.09874383247188,1,10448.0,84.14352652672422,8936.0,99.13723237472341,7045.0,80.29848051189614,1882.0,88.65989369869739,1740.0,80.62045638588653,353.0,81.15966702993464
BC -> SAC,8,-910874.5334753091,1924574.1943085194,14177.243638919143,0.0,0,4517.0,101.24457128047415,7120.0,93.71403427036961,5289.0,86.32305822225482,887.0,92.43728832972762,802.0,89.06913370265627,145.0,84.12700445076516
BC -> SAC,9,1773727.7426598978,2691247.7824294567,4587.600198847795,0.0,0,9688.0,81.04291768432353,7279.0,93.8182478721431,7800.0,80.66934754176017,1472.0,87.1102638947575,1615.0,80.6383095665982,315.0,81.55100741840545
BC -> SAC,10,1019758.5977916166,2488380.795634985,7343.1109892168415,0.0,0,7942.0,81.50949267649405,7937.0,94.15953362380075,6775.0,81.05443975283211,1162.0,91.19772022029004,1657.0,80.99569960754178,262.0,81.65535217478075
BC -> SAC,11,2687938.9521893747,3250813.368881941,2161.9431714094408,326.2144560266952,2,10233.0,88.2079018131561,8197.0,107.16996678218793,7384.0,80.3428255233062,2371.0,88.89016369685298,2059.0,80.87722357295566,499.0,81.4219808459043
BC -> SAC,12,3059012.4848879427,3298959.030662775,654.3075674775064,272.71258069832766,2,10200.0,87.27979289573781,7859.0,107.83741423640485,8717.0,80.4955509691675,1983.0,90.09814600059617,2327.0,81.44546739574558,501.0,81.93927780834738
BC -> SAC,13,2821902.3558593425,3280873.4633803368,1530.812890144076,382.02132373044697,1,9387.0,81.27929527347837,8527.0,111.80757932287176,10532.0,80.71517281338963,1362.0,88.73560815480663,2385.0,83.19877848035385,309.0,81.82882386889658
BC -> SAC,14,1706742.2811052825,2780528.178822994,5368.929488588559,0.0,0,10353.0,83.83516832341276,9494.0,94.72384939362985,6110.0,80.3229789033459,1509.0,89.40154184877991,1214.0,80.62505377969003,234.0,81.09625363451804
BC -> SAC,15,894403.2995124522,2460421.063629389,7830.088820584683,0.0,0,7297.0,82.47904335372625,8782.0,93.95615510871595,5917.0,80.584746686635,1200.0,93.64083431462447,1590.0,81.91871722989113,292.0,81.4943616684169
BC -> SAC,16,2850867.298850409,3129225.651421547,1391.791762855688,0.0,0,9982.0,82.5690121808097,7832.0,104.29538887964449,8240.0,80.31592375893617,1945.0,89.40722741320691,2218.0,81.01561694826705,488.0,81.41918233183564
BC -> SAC,17,2913273.4913480156,3324756.4797604084,1994.874882911431,31.270029575265653,1,10869.0,88.45451562349136,8890.0,106.55120947082078,8110.0,80.54559220221128,1941.0,89.89481994812174,2001.0,80.86746636299655,368.0,81.77178720093292
BC -> SAC,18,1655164.2546609046,2805655.3465902805,4817.1012716013565,467.6770940227616,1,8613.0,80.72383488994795,9603.0,97.22642960429725,6465.0,80.2226051288525,1708.0,87.45635622139558,1798.0,81.11970231450837,278.0,81.0779959949658
BC -> SAC,19,2276294.8771466343,3040914.0889418125,2874.920025291529,474.0880168421809,2,9847.0,86.07795318298635,8558.0,100.21941291517007,6581.0,80.2171553675662,2311.0,88.07271077126354,1850.0,80.64118388665689,421.0,80.97640473599105
BC -> SAC,20,2839811.6283751214,3224610.3478991985,1671.6547176465938,126.16943998689567,1,10003.0,86.3251324449791,8029.0,106.50197994487789,7782.0,80.28565031264013,2222.0,89.22863476776412,2211.0,80.99118742561082,517.0,81.58454973416356
BC -> SAC,21,2824092.737501017,3226911.412155628,1588.2459766798347,212.92369829661038,1,10968.0,88.16915597709577,6791.0,103.18242436462221,9972.0,82.0976329967529,1746.0,88.8076517180479,1992.0,81.29421714319282,433.0,81.97858999012249
BC -> SAC,22,-285529.6967222318,2057636.2695479393,11715.829831350857,0.0,0,5280.0,96.0919680949865,7462.0,94.31059229361152,5676.0,83.94060209383,838.0,94.04182589139461,929.0,87.57082077222441,198.0,83.76682767362306
BC -> SAC,23,2070213.138014526,3089402.8119802475,3189.6938747064614,953.1272475610731,2,10496.0,87.41931035058437,9301.0,101.41680432986014,6520.0,80.21527770234763,2132.0,88.26058806107147,1598.0,80.58129632875827,295.0,81.00277094921823
BC -> SAC,24,3252399.6247361926,3477530.6072402,408.656682638024,358.49911494100706,1,11203.0,89.40730802940277,8330.0,108.28326826035476,9580.0,81.19760487049756,1754.0,91.44578048141679,2216.0,81.67311762967265,458.0,82.43144167042195
BC -> SAC,25,2135366.9862373685,2952164.3159782887,4063.845247504947,10.070700599826523,1,10202.0,86.11844398652401,9318.0,97.75138355307017,6312.0,80.23949254431652,1987.0,87.70521768986069,1448.0,80.5374818842714,306.0,81.14139314180885
BC -> SAC,26,651672.0379663939,2370788.164845705,8595.580634396556,0.0,0,4528.0,84.4750358269619,8612.0,96.68008982110898,7189.0,81.73452687737739,1062.0,89.33432507874153,1906.0,85.12857689874996,213.0,84.2418055635103
BC -> SAC,27,2915139.628218924,3445488.8252961636,1286.9691036112654,682.3884408874655,2,10790.0,90.08057989778068,8572.0,111.89757370651185,8387.0,80.82081469659998,2098.0,90.90469252449542,2186.0,81.6040362743533,398.0,82.31177311746319
BC -> SAC,28,1234645.995374037,2568148.0687761307,6667.510367010468,0.0,0,8786.0,81.20096575662971,8573.0,93.17878537718674,6076.0,80.57576574684367,1294.0,91.75741676845728,1575.0,81.04433558025057,302.0,81.19034464390862
BC -> SAC,29,2398071.2610164876,2968331.9937241077,2851.3036635381013,0.0,0,9986.0,81.07601425594255,8659.0,97.91069794876881,7244.0,80.3660894088624,1863.0,88.22629589453476,1891.0,80.74638000056581,389.0,81.07304411559608
"BC -> SAC, kept checkpoint",0,2777291.226544126,3194229.022524357,1837.019677574708,123.83465116322259,1,10033.0,82.99570834744812,7649.0,108.07848932151155,8149.0,80.31409642494212,2648.0,82.69729299667739,2145.0,80.6795948746599,396.0,81.04445990287897
"BC -> SAC, kept checkpoint",1,2497469.774442639,3133085.914852619,2752.372700890466,212.85400057971674,1,9888.0,86.0861929424083,8380.0,107.1835972261315,7113.0,80.62307709030641,2463.0,85.21894158893032,1843.0,80.73647338413895,382.0,80.98778340204848
"BC -> SAC, kept checkpoint",2,1871644.852357037,2839519.3922758102,4839.372699593866,0.0,0,9700.0,84.97754985339863,8334.0,104.63639272111824,5866.0,80.70527800268336,2153.0,85.4817657967916,1466.0,80.7446268229335,267.0,81.08935284703858
"BC -> SAC, kept checkpoint",3,3251452.3613285213,3399082.051217556,233.88323664785275,252.13260639865985,2,10435.0,81.83765455085123,8921.0,107.94939225851293,10527.0,80.4898957817985,1777.0,85.93950489362976,2238.0,80.86605252539931,276.0,81.38528170361035
"BC -> SAC, kept checkpoint",4,2407200.1652349774,3060415.838189125,3266.0783647707394,0.0,0,8849.0,82.51579010805877,7674.0,108.25477250873779,7784.0,80.45385804536531,2383.0,83.8760776900965,2286.0,80.79922561361825,428.0,81.04845053681703
"BC -> SAC, kept checkpoint",5,1346127.0846088054,2609683.7837851048,6317.783495881497,0.0,0,7467.0,82.89530149134539,6769.0,106.41666613577529,7580.0,80.94015285176148,1742.0,83.13053335100584,1856.0,81.4513074606657,260.0,83.16636457810036
"BC -> SAC, kept checkpoint",6,2622134.0419888515,3135417.239615917,2200.765105400871,182.82544136722754,1,11008.0,85.26219396916933,7623.0,100.08515788941781,9096.0,82.2034914542576,2135.0,81.47217414418205,1706.0,80.91287509358082,253.0,81.97362072382991
"BC -> SAC, kept checkpoint",7,2414837.695817272,3030594.889116287,2923.974218362996,77.40587406604027,1,10055.0,84.96407129052028,7882.0,105.51234450627027,7136.0,80.7578590475524,2446.0,83.25321434953617,1726.0,80.73129907129537,338.0,81.24812794507608
"BC -> SAC, kept checkpoint",8,-662740.0185437277,1977514.6423768997,13201.273304603137,0.0,0,6410.0,84.94943434901988,5721.0,103.93202465536127,5198.0,86.8970725205184,1069.0,86.58716651075237,1038.0,84.11205427724731,105.0,85.59582700048175
"BC -> SAC, kept checkpoint",9,1456563.6998877877,2615706.747277975,5795.715236950937,0.0,0,9279.0,83.37126093494544,5844.0,102.31580218332095,7704.0,82.15472597091122,1858.0,82.14902486303266,1482.0,81.70331669400738,257.0,82.77153456721324
"BC -> SAC, kept checkpoint",10,829621.1719881475,2450589.79213953,8104.843100756913,0.0,0,7782.0,83.40800240609065,6041.0,106.96861208067334,7008.0,81.2935467635932,1768.0,82.95341115933738,1524.0,81.85900525001716,172.0,82.90047723886579
"BC -> SAC, kept checkpoint",11,2618081.870833115,3222100.098479986,2170.241178710602,424.9249797618759,2,9950.0,85.86169572894897,8187.0,107.61652841328613,7412.0,80.27801513559292,2620.0,85.59267352055048,2088.0,80.6671302334559,438.0,80.91896085978642
"BC -> SAC, kept checkpoint",12,2744203.3042366295,3206841.10940814,1107.4732120372973,602.857906910127,2,9862.0,84.1897544906048,7329.0,106.82400933439531,8308.0,80.37460387255288,2678.0,83.11229043304253,2187.0,80.79503493544496,523.0,81.1660082025692
"BC -> SAC, kept checkpoint",13,2926274.7912614886,3251143.2726454735,1292.9776535089168,165.68237670550297,2,9081.0,82.12850946015348,8891.0,107.65215911541837,10307.0,80.63003378730053,1669.0,85.12422330583763,2273.0,81.10234834892971,262.0,81.8183718928854
"BC -> SAC, kept checkpoint",14,1515008.1426033715,2745868.4331202507,6154.3014525843955,0.0,0,9919.0,85.24783904627694,7970.0,104.46001770639958,6052.0,80.85133363100684,1954.0,84.02163622628215,1242.0,80.91375421306745,199.0,82.22811646197908
"BC -> SAC, kept checkpoint",15,682592.6899550008,2422176.172801256,8697.917414231277,0.0,0,7018.0,84.6808257044194,6777.0,107.50363559977608,5914.0,80.7555367868415,1708.0,84.67801722276964,1681.0,81.8371844227863,231.0,82.75473900171585
"BC -> SAC, kept checkpoint",16,2741561.9776521707,3130715.0625157356,1425.3713090897872,260.1970576140193,2,9577.0,82.5312686669773,7235.0,107.13518358413812,7987.0,80.68785675135874,2651.0,82.58772881289151,2183.0,80.91868103888403,531.0,81.33398481232523
"BC -> SAC, kept checkpoint",17,2821586.7738138977,3285580.555957556,1989.902452796232,165.03322896102873,2,10648.0,86.0036375417824,8601.0,107.04969827442194,8081.0,80.60429159698916,2360.0,84.02968733442032,1972.0,80.68281280281094,341.0,81.01950170707143
"BC -> SAC, kept checkpoint",18,1735810.1078988542,2778750.389429331,5214.701407652383,0.0,0,8095.0,83.54864428763481,8324.0,106.3303970962634,6411.0,80.6170601090595,1900.0,85.08320241162652,1901.0,80.74452160221222,287.0,81.51809040262309
"BC -> SAC, kept checkpoint",19,2434676.64865283,3051036.0492658615,2626.9892943094264,227.40385437786608,2,9809.0,85.31649442328653,7938.0,106.21041005340743,6840.0,80.59322730264468,2475.0,84.43335239622328,1941.0,80.65327186795746,365.0,81.06808215624666
"BC -> SAC, kept checkpoint",20,2701162.386749461,3176133.2014131546,1869.544721830981,252.65467574374452,2,9692.0,84.47639611846792,7605.0,108.14665459661715,7619.0,80.30008910021174,2721.0,84.10426712745868,2150.0,80.67551560124686,488.0,80.96048113264021
"BC -> SAC, kept checkpoint",21,2797965.9204218485,3321885.3566873074,666.8002144868915,976.398483420202,1,11291.0,85.49588927628457,7021.0,99.85169731370236,10079.0,82.90945252855094,2346.0,81.99336081819462,2060.0,81.61805640725257,399.0,82.5972352858474
"BC -> SAC, kept checkpoint",22,-150885.08924319502,2087979.7242212296,11194.324067322123,0.0,0,6616.0,85.79489349345918,5532.0,107.69769998344061,5816.0,83.83748178140989,1222.0,85.86055997935918,1138.0,84.00206268776489,141.0,84.97951596341234
"BC -> SAC, kept checkpoint",23,2175988.8425792977,3075570.2974021435,3202.3870543653675,647.7601098744308,2,10182.0,86.2213162651373,8788.0,107.19079912020827,6428.0,80.58503964541488,2313.0,86.57153742271123,1692.0,80.57822055145922,265.0,81.15075121735627
"BC -> SAC, kept checkpoint",24,3111968.0780954403,3389373.306955099,418.36323689894743,484.33145369967315,2,10909.0,84.98731041951187,8157.0,105.46937888504843,9812.0,80.70493070376051,2342.0,83.47223445251393,2037.0,81.43025799012969,357.0,81.5363368166595
"BC -> SAC, kept checkpoint",25,2036758.029493271,2938528.3996140957,4508.851850604125,0.0,0,10158.0,85.88615264484652,8191.0,106.03660518601183,6150.0,80.7046863255462,2258.0,85.53313729243536,1490.0,80.69049454375401,306.0,81.14584456861408
"BC -> SAC, kept checkpoint",26,648981.3003161014,2374955.2688765526,8629.869842802256,0.0,0,4525.0,84.34395811808044,6803.0,108.00842313175602,7604.0,80.74724566240425,1298.0,84.73235412444834,2278.0,82.0439385991017,203.0,83.34667363777537
"BC -> SAC, kept checkpoint",27,2806068.8882945944,3360648.8469982147,1208.3088533978498,782.2954700601258,2,10775.0,85.69955144614465,8547.0,107.17854254354828,8661.0,80.26387529689188,2325.0,87.24392381842418,2020.0,80.69557700829931,389.0,80.82380139735793
"BC -> SAC, kept checkpoint",28,1024466.601912698,2531091.2169384956,7533.123075128988,0.0,0,8424.0,84.33527416794615,6367.0,105.82120064010009,6208.0,80.97185838621917,2015.0,83.41221968116002,1507.0,81.55747627215268,249.0,83.3313349547635
"BC -> SAC, kept checkpoint",29,2253885.318203023,2941142.8637850285,3436.2877279100267,0.0,0,9510.0,83.56503175723941,7250.0,105.93412670299925,7168.0,80.88566414263498,2456.0,82.21305723638798,1892.0,80.79673611084452,364.0,81.5596758369561
clone only,0,2406241.0526734903,3166788.0060744286,3802.734767004691,0.0,0,8846.0,90.71181063883287,7284.0,117.87401576509586,8276.0,82.61918431249663,2123.0,88.44892816390848,1954.0,85.30682077000304,461.0,81.75518756833355
clone only,1,2551465.008482267,3211301.799838543,3299.1839567813777,0.0,0,9636.0,94.77253549880336,7429.0,117.9848629116675,7319.0,81.02963889812996,2299.0,88.78357602648758,1867.0,82.97100576539697,453.0,81.28591317741024
clone only,2,1556592.5648723592,2790435.227549076,6169.213313383584,0.0,0,8364.0,92.1764978774993,6617.0,117.53724988933342,6365.0,80.28464823750558,2433.0,83.05084946613178,1534.0,80.21670602912853,335.0,80.0845205499165
clone only,3,3157147.014126679,3503981.051067114,1165.0332950579232,284.56844482212546,1,9710.0,86.23025140347367,9300.0,118.12602923557323,10170.0,82.277969761584,1691.0,90.60883806204387,1894.0,87.86278954906726,375.0,81.85150972048442
clone only,4,2153568.480797684,3065428.394392729,4559.299567975226,0.0,0,8180.0,86.93594339249478,7259.0,117.87974103962954,7855.0,81.65419650775927,2168.0,88.20782151279414,2118.0,85.23793606458688,468.0,80.96339915807431
clone only,5,1458130.633825928,2644562.667784691,5932.160169793815,0.0,0,7824.0,81.16885874184241,5556.0,117.16267395332788,7840.0,80.14076346675961,2065.0,80.33656350463701,1981.0,80.20857309284143,336.0,80.02156850837525
clone only,6,2768826.1511765453,3265694.612404108,2484.3423061378135,0.0,0,10016.0,98.86585518110769,5636.0,117.23084171161828,9752.0,80.94167224604443,2561.0,83.14750321765096,1849.0,80.7099904048243,420.0,80.19915816045943
clone only,7,2084138.3733436582,2979075.633237362,4474.686299468519,0.0,0,8631.0,93.66115661626507,6279.0,117.73744373094468,7251.0,80.73436726818181,2534.0,84.2456353468131,1926.0,80.6685123036336,450.0,80.23399622440338
clone only,8,-272089.39524867386,2085368.6321103573,11787.290136795156,0.0,0,6610.0,84.12247893489254,4253.0,116.3078456143057,6299.0,80.08586879930225,1554.0,80.13778380215398,1376.0,80.08629142285086,253.0,80.02000702699654
clone only,9,1239194.972950941,2618719.931857586,6897.624794533225,0.0,0,7510.0,94.80513399863212,4558.0,117.25631259862348,8010.0,81.53899113605085,2126.0,81.03157967300989,1733.0,80.40423231598137,399.0,80.13737487613707
clone only,10,1000626.8483741544,2523767.7089345455,7615.704302801955,0.0,0,7447.0,86.43988036750802,4906.0,117.1919208361672,7374.0,80.18850093486674,2135.0,80.31826792779516,1861.0,80.15315516990465,302.0,80.03013546103674
clone only,11,2798004.9383242014,3309881.128014326,2559.3809484506237,0.0,0,9478.0,94.42453211144723,7551.0,117.89710038135485,7297.0,81.17601041076966,2488.0,90.02413545822024,2008.0,84.31731934922625,595.0,81.66084435206501
clone only,12,2894270.4346401272,3287628.6629521847,1966.7911415602866,0.0,0,9215.0,93.91209449576607,7061.0,117.93925096421079,8362.0,83.35497033821285,2284.0,89.54999275048853,2047.0,85.66892142230613,539.0,82.03615829320918
clone only,13,3235503.730487329,3436911.8782162666,773.3172138708833,116.86176238690314,2,9700.0,80.77518645881378,8946.0,118.0267577831734,10465.0,83.94892331657373,1612.0,88.78825722202178,1953.0,87.41036213488073,375.0,81.17466324170431
clone only,14,1234274.5173229878,2708791.107584238,7372.582951306252,0.0,0,8221.0,93.94780047864117,6239.0,117.18622474300497,6502.0,80.29214594537241,2403.0,81.5873925124314,1439.0,80.13252532258474,252.0,80.0680349838166
clone only,15,869396.9957548638,2463162.54013896,7968.82772192048,0.0,0,7624.0,80.93779083517266,5540.0,116.78989301218454,6249.0,80.06290709901798,2120.0,80.24591765088856,1775.0,80.0978807476205,309.0,80.01460794877852
clone only,16,2544961.2442910112,3138547.9429876804,2967.933493483346,0.0,0,8539.0,90.54868565746013,6683.0,117.91633673062425,8186.0,83.01675504995039,2269.0,88.17489693373928,2080.0,85.01609545029126,589.0,81.45899354298369
clone only,17,2632695.2144193356,3299505.4578518867,3334.051217162755,0.0,0,9953.0,96.33729940213883,7297.0,118.0061092403828,8285.0,81.65983414865792,2320.0,87.14023548621556,1793.0,83.02808973287911,414.0,81.27905750044302
clone only,18,1554975.2798931599,2751174.38980937,5980.995549581051,0.0,0,8120.0,84.52202704710326,6763.0,117.88616936904482,6671.0,80.28794260347395,2036.0,84.87708795164329,1952.0,81.29599926535224,287.0,80.12940576682938
clone only,19,2284086.8296521623,3040451.8210041523,3781.8249567599496,0.0,0,8895.0,93.93337173177795,6572.0,117.6612936414674,7088.0,80.87542279091565,2501.0,86.35956427851757,1907.0,81.75343266068545,474.0,80.60571603885683
clone only,20,2693947.943629647,3244827.349358797,2754.3970286457497,0.0,0,9030.0,92.89436054229736,7266.0,117.97001333841108,7849.0,81.9648112089167,2344.0,89.51448143240535,1969.0,85.15447105472617,612.0,81.97012941042583
clone only,21,2766153.4763039993,3292194.100110531,2630.203119032657,0.0,0,9623.0,99.0212526895469,5356.0,117.93644450777408,9714.0,87.58727419504001,2477.0,84.72882529252183,1956.0,83.73737508290141,444.0,82.20344995593166
clone only,22,252327.21663515386,2209382.6285743713,9785.277059696087,0.0,0,6911.0,86.6814379836281,4535.0,116.83142435563833,6329.0,80.12389720286741,1722.0,80.19674895463228,1455.0,80.10133730341069,267.0,80.02504477786661
clone only,23,2267257.489206493,3046568.0665385723,3896.5528866603963,0.0,0,9270.0,94.20728912515548,7206.0,117.91906398020285,6714.0,80.4692475063161,2461.0,86.73783209061342,1688.0,81.2854520694057,339.0,80.55840492951835
clone only,24,3082366.892902594,3430094.0143489838,1738.6356072319486,0.0,0,10065.0,97.47797345759794,6832.0,117.83874410603728,9228.0,84.58435968281543,2395.0,86.44202046852271,1994.0,83.55185662193547,473.0,81.81632019752679
clone only,25,1829009.0854782185,2934457.0293986797,5527.239719602307,0.0,0,8848.0,94.6636943672708,6690.0,117.65949365483272,6629.0,80.35854124415063,2486.0,84.18049832456839,1646.0,80.34113685169312,391.0,80.14102215962032
clone only,26,812836.5237192374,2414247.0735883713,8007.052749345669,0.0,0,5124.0,80.16169101581454,5542.0,117.2972122457474,7684.0,80.39564477115916,1639.0,80.27464796669095,2435.0,80.66399106548552,332.0,80.02344539366572
clone only,27,3008490.089022144,3565767.9668962955,1470.871183143703,657.7591031135271,2,10639.0,95.51369115266263,8771.0,118.11701327416226,8602.0,81.24711459776712,2211.0,91.80994366585858,1767.0,86.27527191602516,415.0,83.39391299902675
clone only,28,993778.9490295476,2562206.9007503986,7842.139758604255,0.0,0,7424.0,90.71638500703305,5316.0,117.20656219911898,6460.0,80.26123996969348,2440.0,80.68591128167559,1685.0,80.1468436024663,347.0,80.04673737613886
clone only,29,1965291.6000794326,2916967.1677303314,4758.377838254494,0.0,0,8211.0,91.70663396531954,5986.0,117.59472112730519,7549.0,80.93364706717196,2514.0,83.09832403037694,2047.0,80.61273198332738,421.0,80.14805692674994
DAgger clone,0,3066444.9252536963,3308362.8679704666,1209.5897135838513,0.0,0,9810.0,85.2569807519971,7397.0,115.06495474979364,8419.0,80.00394546400837,2542.0,84.74016548985107,2455.0,80.14868788806581,512.0,80.04826872842386
DAgger clone,1,2738208.9404936195,3264002.485715151,2394.587373039368,117.19017653414448,2,9795.0,93.15664834073151,7660.0,115.31367349266695,7152.0,80.0028066218766,2666.0,86.31428019319006,2025.0,80.07091520274128,463.0,80.29903149244338
DAgger clone,2,2168154.014210259,2930358.499661684,3797.441816064432,6.790305596347025,1,9497.0,85.6708870308643,8027.0,106.87650624523873,6129.0,80.00228141081199,2797.0,80.2199043889194,1532.0,80.00007782218972,311.0,80.00000378709898
DAgger clone,3,3373596.058642935,3509397.781062126,71.6462485924585,303.6811817517482,2,10676.0,80.95749306797133,8623.0,116.6056004899651,10089.0,82.65268305364384,1901.0,87.02773528184343,2322.0,82.99849400429967,372.0,80.10583962163618
DAgger clone,4,2780184.2557886946,3183332.587506771,2014.1893319427018,0.7761633238405921,1,9189.0,80.26368640610515,7200.0,114.7450550024708,7824.0,80.00400916534211,2791.0,81.77445706010762,2590.0,80.58359810238179,499.0,80.01720234721839
DAgger clone,5,1832915.613215442,2713244.685755968,4401.64536270263,0.0,0,7839.0,80.0060127442673,8366.0,95.81316287213184,7368.0,80.00291606308194,1938.0,80.14096878630458,1921.0,80.06682431741285,320.0,80.00001215562224
DAgger clone,6,3087382.7741173627,3329423.717752695,1210.2047181766611,0.0,0,10246.0,98.56930277681714,7423.0,100.77117482093118,9813.0,80.01228703230902,2396.0,84.0176941063846,1777.0,80.0006735418778,414.0,80.00197603218797
DAgger clone,7,2515706.4700898733,3091254.6382057667,2494.330532378809,191.7051541003293,2,9567.0,87.44047192442164,7610.0,107.41298901173194,7267.0,80.00290081591886,2931.0,80.39500204990522,1858.0,80.0005866303254,364.0,80.0000318328103
DAgger clone,8,294755.4579085596,2196163.81344676,9507.041777691004,0.0,0,6911.0,80.00126446350804,7777.0,87.43527089291004,5898.0,80.00184038607861,1448.0,80.00001518189578,1319.0,80.00002784472329,203.0,80.00000162077654
DAgger clone,9,2109438.281863158,2757782.2572910786,3241.7198771396015,0.0,0,9600.0,80.38610153372089,7679.0,89.86259627860728,7683.0,80.00256235782916,2112.0,80.00023569855274,1611.0,80.00003736704348,357.0,80.00000295184907
DAgger clone,10,1552663.0002597473,2613584.1262328625,5304.605629865576,0.0,0,8107.0,80.01025387342958,8236.0,91.06691493129429,6966.0,80.002421168565,2025.0,80.00399850386161,1656.0,80.00024893649534,286.0,80.00000283017859
DAgger clone,11,2946283.3140513585,3343202.301391363,1730.9008451854952,126.84704575726391,2,9882.0,92.38891279255903,7432.0,116.04745277194597,7570.0,80.00284517000343,2556.0,88.17544247716059,2362.0,80.20532999676632,550.0,80.29455599351363
DAgger clone,12,3065385.3612317387,3403714.3688726425,372.7747828411739,659.4351276816724,2,9663.0,91.23131475549276,7072.0,115.34544605677483,8690.0,80.02679440629495,2588.0,86.339964850977,2560.0,80.25346118072048,637.0,80.16585932608864
DAgger clone,13,3248692.810893844,3420279.62659359,455.2915865309169,201.32124598390692,2,9682.0,80.11510949838114,8478.0,116.4927207501212,10251.0,83.45833538020719,1996.0,85.07398298603738,2201.0,84.41336179310385,376.0,80.00487166199278
DAgger clone,14,1979056.5419503683,2884808.0831706524,4528.75770610142,0.0,0,9948.0,85.67096540270725,8540.0,101.81287123336166,6202.0,80.0020719637451,2472.0,80.06846040969528,1334.0,80.00002907401975,240.0,80.00000396867593
DAgger clone,15,1364850.498077013,2579934.614789486,6075.420583562364,0.0,0,7505.0,80.00408976321059,8478.0,96.0315952467789,5939.0,80.00235344950529,2111.0,80.01167262633905,1760.0,80.00136194039474,295.0,80.00000408948478
DAgger clone,16,2957689.268756036,3262017.2853541374,715.90688611117,402.86659843966845,2,9388.0,84.41905701076624,6964.0,113.306162774152,8318.0,80.00537270005147,2655.0,84.3318796633776,2620.0,80.09856649164026,614.0,80.03452824653166
DAgger clone,17,2946454.5046507334,3369345.44695735,2114.4547115330806,0.0,0,9973.0,94.88870860819567,7727.0,114.47061755979017,8351.0,80.00401968171448,2559.0,85.36478851120097,2041.0,80.24700595081465,439.0,80.43056937719533
DAgger clone,18,2065011.2983353643,2872117.2077953815,3889.9691792593376,72.78018402037378,1,8704.0,80.05119241554948,8035.0,107.97674703553514,6563.0,80.00245529850064,2457.0,80.22954316608877,1871.0,80.07866622546597,370.0,80.00000749729774
DAgger clone,19,2438930.6733522606,3099693.9459085464,2509.008712729652,397.4038250258891,2,9227.0,90.26763445509079,7149.0,109.14813827627904,6883.0,80.00267587912805,3105.0,81.42761542870035,1934.0,80.00267299649141,503.0,80.00012804215281
DAgger clone,20,2938676.155196153,3320748.4313333035,1408.9353761943366,250.71300224570768,2,9733.0,90.05922603457753,7239.0,115.63952407910689,7716.0,80.00313592797552,2536.0,87.04258632537694,2468.0,80.08105813829015,637.0,80.0749198832729
DAgger clone,21,3247706.8099711337,3428805.3373277187,334.58965852691836,285.45148912800323,2,9697.0,96.25171957586898,6548.0,105.663894272171,9993.0,84.40832933827967,2829.0,81.77884909954118,2264.0,80.59700647217646,547.0,80.69763821919177
DAgger clone,22,835737.494321157,2298301.5436315536,7312.8202465519835,0.0,0,7298.0,80.00243374552586,7955.0,88.07973934988193,6016.0,80.00153947066754,1628.0,80.00003437298814,1298.0,80.00003019448238,268.0,80.00000481285267
DAgger clone,23,2218389.8743649903,3141150.439697504,3037.797946188225,788.002440237171,2,9693.0,91.56487861248308,7841.0,111.96629170206278,6523.0,80.00263212430008,2955.0,83.31335046448683,1731.0,80.00148379892231,352.0,80.00016152181409
DAgger clone,24,3357180.1788625014,3546263.617311716,318.19567974651,313.61075624978184,2,10280.0,95.8396176966016,7835.0,111.22717778942885,9723.0,82.44139907843878,2426.0,85.66077712834225,2185.0,81.18399355340604,483.0,81.15220408261933
DAgger clone,25,2287764.3461857745,3039012.4914336205,3651.7904446360917,52.22514080156907,1,9819.0,89.02194054564532,7969.0,108.14404388954415,6256.0,80.00252754849089,2873.0,80.78834174735762,1635.0,80.0001643199804,320.0,80.00001053139567
DAgger clone,26,1176154.7135067235,2501675.5587875843,6627.6042264043035,0.0,0,5031.0,80.00055013487719,7943.0,100.60801769194399,7287.0,80.00280158549519,1616.0,80.00108036295612,2407.0,80.09127386338393,304.0,80.00000796819988
DAgger clone,27,3188096.499062066,3500768.6528491974,872.4899271624818,345.43542088658796,2,10397.0,93.85857321097666,8114.0,116.7481905123504,8756.0,80.04021070969056,2155.0,90.6892398255607,2240.0,80.47899343978081,517.0,80.83665385237053
DAgger clone,28,1710028.3016327545,2690035.679872036,4900.036891196408,0.0,0,9024.0,80.09414313836618,8245.0,94.05466666244752,6133.0,80.00243336832118,2293.0,80.00225851174999,1600.0,80.00003712326289,326.0,80.00000550337364
DAgger clone,29,2456067.8687223955,3010040.5203950405,2590.902198717523,89.48052982285117,1,9556.0,83.00774197266061,7831.0,103.89285062696267,7200.0,80.00296606338686,2645.0,80.07784441378256,1888.0,80.00012006547492,423.0,80.00001487157023
DAgger -> SAC,0,2790975.927442197,3209434.8360443115,2092.294543010572,0.0,0,9515.0,86.78435957613458,7266.0,111.60992768130419,8406.0,80.55586721169333,2658.0,82.54552353809792,2209.0,80.94371173434692,409.0,80.80682868188052
